SampleYear,Site,DepthZone,Species,SpeciesGroupF,Latitude,Longitude,Density_m2,,,
2020,Leucadia,Inner,Leptogorgia chilensis,gorgonians,33.06413,-117.30906,0,,,
2020,Leucadia,Inner,Muricea californica,gorgonians,33.06413,-117.30906,0,,,
2020,Leucadia,Inner,Muricea fruticosa,gorgonians,33.06413,-117.30906,0,,,
2020,Leucadia,Middle,Eugorgia rubens,gorgonians,33.06386,-117.31109,0,,,
2020,Leucadia,Middle,Leptogorgia alba,gorgonians,33.06386,-117.31109,0,,,
2020,Leucadia,Middle,Leptogorgia chilensis,gorgonians,33.06386,-117.31109,0,,,
2020,Leucadia,Middle,Muricea californica,gorgonians,33.06386,-117.31109,0.008333333,,,
2020,Leucadia,Middle,Muricea fruticosa,gorgonians,33.06386,-117.31109,0,,,
2020,Leucadia,Outer,Eugorgia rubens,gorgonians,33.06349,-117.31232,0,,,
2020,Leucadia,Outer,Leptogorgia alba,gorgonians,33.06349,-117.31232,0,,,
2020,Leucadia,Outer,Leptogorgia chilensis,gorgonians,33.06349,-117.31232,0,,,
2020,Leucadia,Outer,Muricea californica,gorgonians,33.06349,-117.31232,0.5,,,
2020,Leucadia,Outer,Muricea fruticosa,gorgonians,33.06349,-117.31232,0.033333333,,,
2020,Swami's,Inner,Eugorgia rubens,gorgonians,33.03683,-117.29947,0,,,
2020,Swami's,Inner,Leptogorgia alba,gorgonians,33.03683,-117.29947,0,,,
2020,Swami's,Inner,Leptogorgia chilensis,gorgonians,33.03683,-117.29947,0,,,
2020,Swami's,Inner,Muricea californica,gorgonians,33.03683,-117.29947,0,,,
2020,Swami's,Inner,Muricea fruticosa,gorgonians,33.03683,-117.29947,0,,,
2020,Swami's,Middle,Eugorgia rubens,gorgonians,33.03562,-117.30087,0,,,
2020,Swami's,Middle,Leptogorgia alba,gorgonians,33.03562,-117.30087,0,,,
2020,Swami's,Middle,Leptogorgia chilensis,gorgonians,33.03562,-117.30087,0,,,
2020,Swami's,Middle,Muricea californica,gorgonians,33.03562,-117.30087,0.008333333,,,
2020,Swami's,Middle,Muricea fruticosa,gorgonians,33.03562,-117.30087,0,,,
2020,Swami's,Outer,Eugorgia rubens,gorgonians,33.03504,-117.30325,0,,,
2020,Swami's,Outer,Leptogorgia alba,gorgonians,33.03504,-117.30325,0,,,
2020,Swami's,Outer,Leptogorgia chilensis,gorgonians,33.03504,-117.30325,0,,,
2020,Swami's,Outer,Muricea californica,gorgonians,33.03504,-117.30325,0.233333333,,,
2020,Swami's,Outer,Muricea fruticosa,gorgonians,33.03504,-117.30325,0.058333333,,,
2020,Marina del Rey AR - K,ARM,Eugorgia rubens,gorgonians,33.96887,-118.48758,0,,,
2020,Marina del Rey AR - K,ARM,Leptogorgia alba,gorgonians,33.96887,-118.48758,0,,,
2020,Marina del Rey AR - K,ARM,Leptogorgia chilensis,gorgonians,33.96887,-118.48758,0.566666667,,,
2020,Marina del Rey AR - K,ARM,Muricea californica,gorgonians,33.96887,-118.48758,2.591666667,,,
2020,Marina del Rey AR - K,ARM,Muricea fruticosa,gorgonians,33.96887,-118.48758,0.133333333,,,
2020,Marina del Rey AR - I,ARM,Eugorgia rubens,gorgonians,33.96851,-118.48578,0,,,
2020,Marina del Rey AR - I,ARM,Leptogorgia alba,gorgonians,33.96851,-118.48578,0,,,
2020,Marina del Rey AR - I,ARM,Leptogorgia chilensis,gorgonians,33.96851,-118.48578,0.366666667,,,
2020,Marina del Rey AR - I,ARM,Muricea californica,gorgonians,33.96851,-118.48578,1.991666667,,,
2020,Marina del Rey AR - I,ARM,Muricea fruticosa,gorgonians,33.96851,-118.48578,0.141666667,,,
2020,Marina del Rey AR - F,ARM,Eugorgia rubens,gorgonians,33.96755,-118.48666,0,,,
2020,Marina del Rey AR - F,ARM,Leptogorgia alba,gorgonians,33.96755,-118.48666,0,,,
2020,Marina del Rey AR - F,ARM,Leptogorgia chilensis,gorgonians,33.96755,-118.48666,0.225,,,
2020,Marina del Rey AR - F,ARM,Muricea californica,gorgonians,33.96755,-118.48666,1.533333333,,,
2020,Marina del Rey AR - F,ARM,Muricea fruticosa,gorgonians,33.96755,-118.48666,0.066666667,,,
2020,Hermosa Beach AR - Giants,ARM,Eugorgia rubens,gorgonians,33.8537,-118.41297,0,,,
2020,Hermosa Beach AR - Giants,ARM,Leptogorgia alba,gorgonians,33.8537,-118.41297,0,,,
2020,Hermosa Beach AR - Giants,ARM,Leptogorgia chilensis,gorgonians,33.8537,-118.41297,0.233333333,,,
2020,Hermosa Beach AR - Giants,ARM,Muricea californica,gorgonians,33.8537,-118.41297,0.875,,,
2020,Hermosa Beach AR - Giants,ARM,Muricea fruticosa,gorgonians,33.8537,-118.41297,0.05,,,
2020,PVR 2A,ARM,Eugorgia rubens,gorgonians,33.72323,33.72323,0,,,
2020,PVR 2A,ARM,Leptogorgia alba,gorgonians,33.72323,-118.35001,0,,,
2020,PVR 2A,ARM,Leptogorgia chilensis,gorgonians,33.72323,-118.35001,0.0125,,,
2020,PVR 2A,ARM,Muricea californica,gorgonians,33.72323,-118.35001,0.2,,,
2020,PVR 2A,ARM,Muricea fruticosa,gorgonians,33.72323,-118.35001,0.008333333,,,
2020,PVR 2B,ARM,Eugorgia rubens,gorgonians,33.72288,-118.34962,0.004166667,,,
2020,PVR 2B,ARM,Leptogorgia alba,gorgonians,33.72288,-118.34962,0,,,
2020,PVR 2B,ARM,Leptogorgia chilensis,gorgonians,33.72288,-118.34962,0.0125,,,
2020,PVR 2B,ARM,Muricea californica,gorgonians,33.72288,-118.34962,0.033333333,,,
2020,PVR 2B,ARM,Muricea fruticosa,gorgonians,33.72288,-118.34962,0,,,
2020,PVR 2C,ARM,Eugorgia rubens,gorgonians,33.72261,-118.34894,0,,,
2020,PVR 2C,ARM,Leptogorgia alba,gorgonians,33.72261,-118.34894,0,,,
2020,PVR 2C,ARM,Leptogorgia chilensis,gorgonians,33.72261,-118.34894,0.0125,,,
2020,PVR 2C,ARM,Muricea californica,gorgonians,33.72261,-118.34894,0.145833333,,,
2020,PVR 2C,ARM,Muricea fruticosa,gorgonians,33.72261,-118.34894,0,,,
2020,PVR 3D,ARM,Eugorgia rubens,gorgonians,33.72223,-118.34796,0,,,
2020,PVR 3D,ARM,Leptogorgia alba,gorgonians,33.72223,-118.34796,0,,,
2020,PVR 3D,ARM,Leptogorgia chilensis,gorgonians,33.72223,-118.34796,0,,,
2020,PVR 3D,ARM,Muricea californica,gorgonians,33.72223,-118.34796,0.1,,,
2020,PVR 3D,ARM,Muricea fruticosa,gorgonians,33.72223,-118.34796,0.008333333,,,
2020,PVR 4D,ARM,Eugorgia rubens,gorgonians,33.72198,-118.34686,0,,,
2020,PVR 4D,ARM,Leptogorgia alba,gorgonians,33.72198,-118.34686,0,,,
2020,PVR 4D,ARM,Leptogorgia chilensis,gorgonians,33.72198,-118.34686,0.008333333,,,
2020,PVR 4D,ARM,Muricea californica,gorgonians,33.72198,-118.34686,0.1,,,
2020,PVR 4D,ARM,Muricea fruticosa,gorgonians,33.72198,-118.34686,0,,,
2020,PVR 4B,ARM,Eugorgia rubens,gorgonians,33.72154,-118.34666,0.0125,,,
2020,PVR 4B,ARM,Leptogorgia alba,gorgonians,33.72154,-118.34666,0,,,
2020,PVR 4B,ARM,Leptogorgia chilensis,gorgonians,33.72154,-118.34666,0.054166667,,,
2020,PVR 4B,ARM,Muricea californica,gorgonians,33.72154,-118.34666,0.383333333,,,
2020,PVR 4B,ARM,Muricea fruticosa,gorgonians,33.72154,-118.34666,0.004166667,,,
2020,PVR 4C,ARM,Eugorgia rubens,gorgonians,33.7211,-118.34638,0,,,
2020,PVR 4C,ARM,Leptogorgia alba,gorgonians,33.7211,-118.34638,0,,,
2020,PVR 4C,ARM,Leptogorgia chilensis,gorgonians,33.7211,-118.34638,0.004166667,,,
2020,PVR 4C,ARM,Muricea californica,gorgonians,33.7211,-118.34638,0.020833333,,,
2020,PVR 4C,ARM,Muricea fruticosa,gorgonians,33.7211,-118.34638,0,,,
2020,PVR 5A,ARM,Eugorgia rubens,gorgonians,33.72158,-118.34546,0,,,
2020,PVR 5A,ARM,Leptogorgia alba,gorgonians,33.72158,-118.34546,0,,,
2020,PVR 5A,ARM,Leptogorgia chilensis,gorgonians,33.72158,-118.34546,0,,,
2020,PVR 5A,ARM,Muricea californica,gorgonians,33.72158,-118.34546,0.1375,,,
2020,PVR 5A,ARM,Muricea fruticosa,gorgonians,33.721,-118.34504,0,,,
2020,PVR 5B,ARM,Eugorgia rubens,gorgonians,33.721,-118.34504,0,,,
2020,PVR 5B,ARM,Leptogorgia alba,gorgonians,33.721,-118.34504,0,,,
2020,PVR 5B,ARM,Leptogorgia chilensis,gorgonians,33.721,-118.34504,0,,,
2020,PVR 5B,ARM,Muricea californica,gorgonians,33.721,-118.34504,0.075,,,
2020,PVR 5B,ARM,Muricea fruticosa,gorgonians,33.72047,-118.3449,0,,,
2020,PVR 5C,ARM,Eugorgia rubens,gorgonians,33.72047,-118.3449,0,,,
2020,PVR 5C,ARM,Leptogorgia alba,gorgonians,33.72047,-118.3449,0,,,
2020,PVR 5C,ARM,Leptogorgia chilensis,gorgonians,33.72047,-118.3449,0,,,
2020,PVR 5C,ARM,Muricea californica,gorgonians,33.72047,-118.3449,0,,,
2020,PVR 5C,ARM,Muricea fruticosa,gorgonians,33.72102,-118.34352,0,,,
2020,PVR 6A,ARM,Eugorgia rubens,gorgonians,33.72102,-118.34352,0,,,
2020,PVR 6A,ARM,Leptogorgia alba,gorgonians,33.72102,-118.34352,0,,,
2020,PVR 6A,ARM,Leptogorgia chilensis,gorgonians,33.72102,-118.34352,0.004166667,,,
2020,PVR 6A,ARM,Muricea californica,gorgonians,33.72102,-118.34352,0.108333333,,,
2020,PVR 6A,ARM,Muricea fruticosa,gorgonians,33.72059,-118.34316,0.004166667,,,
2020,PVR 6B,ARM,Eugorgia rubens,gorgonians,33.72059,-118.34316,0,,,
2020,PVR 6B,ARM,Leptogorgia alba,gorgonians,33.72059,-118.34316,0,,,
2020,PVR 6B,ARM,Leptogorgia chilensis,gorgonians,33.72059,-118.34316,0.033333333,,,
2020,PVR 6B,ARM,Muricea californica,gorgonians,33.72059,-118.34316,0.283333333,,,
2020,PVR 6B,ARM,Muricea fruticosa,gorgonians,33.72059,-118.34316,0.016666667,,,
2020,PVR 6D,ARM,Eugorgia rubens,gorgonians,33.72059,-118.34316,0,,,
2020,PVR 6D,ARM,Leptogorgia alba,gorgonians,33.72059,-118.34316,0,,,
2020,PVR 6D,ARM,Leptogorgia chilensis,gorgonians,33.72059,-118.34316,0.004166667,,,
2020,PVR 6D,ARM,Muricea californica,gorgonians,33.72059,-118.34316,0.091666667,,,
2020,PVR 6D,ARM,Muricea fruticosa,gorgonians,33.72059,-118.34316,0.0125,,,
2020,PVR 6C,ARM,Eugorgia rubens,gorgonians,33.71997,-118.34351,0,,,
2020,PVR 6C,ARM,Leptogorgia alba,gorgonians,33.71997,-118.34351,0,,,
2020,PVR 6C,ARM,Leptogorgia chilensis,gorgonians,33.71997,-118.34351,0,,,
2020,PVR 6C,ARM,Muricea californica,gorgonians,33.71997,-118.34351,0.004166667,,,
2020,PVR 6C,ARM,Muricea fruticosa,gorgonians,33.71997,-118.34351,0,,,
2020,PVR 7A,ARM,Eugorgia rubens,gorgonians,33.72036,-118.34205,0,,,
2020,PVR 7A,ARM,Leptogorgia alba,gorgonians,33.72036,-118.34205,0,,,
2020,PVR 7A,ARM,Leptogorgia chilensis,gorgonians,33.72036,-118.34205,0,,,
2020,PVR 7A,ARM,Muricea californica,gorgonians,33.72036,-118.34205,0.0375,,,
2020,PVR 7A,ARM,Muricea fruticosa,gorgonians,33.72036,-118.34205,0,,,
2020,PVR 7B,ARM,Eugorgia rubens,gorgonians,33.7199,-118.34244,0.004166667,,,
2020,PVR 7B,ARM,Leptogorgia alba,gorgonians,33.7199,-118.34244,0,,,
2020,PVR 7B,ARM,Leptogorgia chilensis,gorgonians,33.7199,-118.34244,0.008333333,,,
2020,PVR 7B,ARM,Muricea californica,gorgonians,33.7199,-118.34244,0.116666667,,,
2020,PVR 7B,ARM,Muricea fruticosa,gorgonians,33.7199,-118.34244,0.016666667,,,
2020,PVR 7C,ARM,Eugorgia rubens,gorgonians,33.71933,-118.34231,0,,,
2020,PVR 7C,ARM,Leptogorgia alba,gorgonians,33.71933,-118.34231,0,,,
2020,PVR 7C,ARM,Leptogorgia chilensis,gorgonians,33.71933,-118.34231,0.0125,,,
2020,PVR 7C,ARM,Muricea californica,gorgonians,33.71933,-118.34231,0.066666667,,,
2020,PVR 7C,ARM,Muricea fruticosa,gorgonians,33.71933,-118.34231,0.004166667,,,
2020,PVR 8A,ARM,Eugorgia rubens,gorgonians,33.71901,-118.34014,0,,,
2020,PVR 8A,ARM,Leptogorgia alba,gorgonians,33.71901,-118.34014,0,,,
2020,PVR 8A,ARM,Leptogorgia chilensis,gorgonians,33.71901,-118.34014,0,,,
2020,PVR 8A,ARM,Muricea californica,gorgonians,33.71901,-118.34014,0,,,
2020,PVR 8A,ARM,Muricea fruticosa,gorgonians,33.71901,-118.34014,0,,,
2020,PVR 8B,ARM,Eugorgia rubens,gorgonians,33.71864,-118.34066,0,,,
2020,PVR 8B,ARM,Leptogorgia alba,gorgonians,33.71864,-118.34066,0,,,
2020,PVR 8B,ARM,Leptogorgia chilensis,gorgonians,33.71864,-118.34066,0.004166667,,,
2020,PVR 8B,ARM,Muricea californica,gorgonians,33.71864,-118.34066,0.029166667,,,
2020,PVR 8B,ARM,Muricea fruticosa,gorgonians,33.71864,-118.34066,0.0125,,,
2020,PVR 8C,ARM,Eugorgia rubens,gorgonians,33.71813,-118.34058,0.004166667,,,
2020,PVR 8C,ARM,Leptogorgia alba,gorgonians,33.71813,-118.34058,0,,,
2020,PVR 8C,ARM,Leptogorgia chilensis,gorgonians,33.71813,-118.34058,0.0125,,,
2020,PVR 8C,ARM,Muricea californica,gorgonians,33.71813,-118.34058,0.066666667,,,
2020,PVR 8C,ARM,Muricea fruticosa,gorgonians,33.71813,-118.34058,0,,,
2021,Nicholas Canyon West,Inner,Eugorgia rubens,gorgonians,34.03996,-118.92427,0,,,
2021,Nicholas Canyon West,Inner,Leptogorgia alba,gorgonians,34.03996,-118.92427,0,,,
2021,Nicholas Canyon West,Inner,Leptogorgia chilensis,gorgonians,34.03996,-118.92427,0,,,
2021,Nicholas Canyon West,Inner,Muricea californica,gorgonians,34.03996,-118.92427,0.091666667,,,
2021,Nicholas Canyon West,Inner,Muricea fruticosa,gorgonians,34.03996,-118.92427,0,,,
2021,Nicholas Canyon West,Middle,Eugorgia rubens,gorgonians,34.0382,-118.91257,0,,,
2021,Nicholas Canyon West,Middle,Leptogorgia alba,gorgonians,34.0382,-118.91257,0,,,
2021,Nicholas Canyon West,Middle,Leptogorgia chilensis,gorgonians,34.0382,-118.91257,0.333333333,,,
2021,Nicholas Canyon West,Middle,Muricea californica,gorgonians,34.0382,-118.91257,0.625,,,
2021,Nicholas Canyon West,Middle,Muricea fruticosa,gorgonians,34.0382,-118.91257,0,,,
2021,Nicholas Canyon West,Outer,Eugorgia rubens,gorgonians,34.0368,-118.91181,0,,,
2021,Nicholas Canyon West,Outer,Leptogorgia alba,gorgonians,34.0368,-118.91181,0,,,
2021,Nicholas Canyon West,Outer,Leptogorgia chilensis,gorgonians,34.0368,-118.91181,0.1,,,
2021,Nicholas Canyon West,Outer,Muricea californica,gorgonians,34.0368,-118.91181,0.708333333,,,
2021,Nicholas Canyon West,Outer,Muricea fruticosa,gorgonians,34.0368,-118.91181,0,,,
2021,Lechuza,Inner,Eugorgia rubens,gorgonians,34.03505,-118.87098,0,,,
2021,Lechuza,Inner,Leptogorgia alba,gorgonians,34.03505,-118.87098,0,,,
2021,Lechuza,Inner,Leptogorgia chilensis,gorgonians,34.03505,-118.87098,0,,,
2021,Lechuza,Inner,Muricea californica,gorgonians,34.03505,-118.87098,1.025,,,
2021,Lechuza,Inner,Muricea fruticosa,gorgonians,34.03505,-118.87098,0,,,
2021,Lechuza,Middle,Eugorgia rubens,gorgonians,34.03505,-118.87098,0,,,
2021,Lechuza,Middle,Leptogorgia alba,gorgonians,34.03505,-118.87098,0,,,
2021,Lechuza,Middle,Leptogorgia chilensis,gorgonians,34.03505,-118.87098,0.008333333,,,
2021,Lechuza,Middle,Muricea californica,gorgonians,34.03505,-118.87098,1.6,,,
2021,Lechuza,Middle,Muricea fruticosa,gorgonians,34.03505,-118.87098,0.033333333,,,
2021,Point Dume,Inner,Eugorgia rubens,gorgonians,33.99899,-118.80577,0,,,
2021,Point Dume,Inner,Leptogorgia alba,gorgonians,33.99899,-118.80577,0,,,
2021,Point Dume,Inner,Leptogorgia chilensis,gorgonians,33.99899,-118.80577,0,,,
2021,Point Dume,Inner,Muricea californica,gorgonians,33.99899,-118.80577,0.775,,,
2021,Point Dume,Inner,Muricea fruticosa,gorgonians,33.99899,-118.80577,0,,,
2021,Point Dume,Middle,Eugorgia rubens,gorgonians,33.99893,-118.80638,0,,,
2021,Point Dume,Middle,Leptogorgia alba,gorgonians,33.99893,-118.80638,0,,,
2021,Point Dume,Middle,Leptogorgia chilensis,gorgonians,33.99893,-118.80638,0,,,
2021,Point Dume,Middle,Muricea californica,gorgonians,33.99893,-118.80638,1.733333333,,,
2021,Point Dume,Middle,Muricea fruticosa,gorgonians,33.99893,-118.80638,0,,,
2021,Point Dume,Outer,Eugorgia rubens,gorgonians,33.99888,-118.80612,0,,,
2021,Point Dume,Outer,Leptogorgia alba,gorgonians,33.99888,-118.80612,0,,,
2021,Point Dume,Outer,Leptogorgia chilensis,gorgonians,33.99888,-118.80612,0.008333333,,,
2021,Point Dume,Outer,Muricea californica,gorgonians,33.99888,-118.80612,2.358333333,,,
2021,Point Dume,Outer,Muricea fruticosa,gorgonians,33.99888,-118.80612,0.066666667,,,
2021,Little Dume West,Inner,Eugorgia rubens,gorgonians,34.00613,-118.7916,0,,,
2021,Little Dume West,Inner,Leptogorgia alba,gorgonians,34.00613,-118.7916,0,,,
2021,Little Dume West,Inner,Leptogorgia chilensis,gorgonians,34.00613,-118.7916,0,,,
2021,Little Dume West,Inner,Muricea californica,gorgonians,34.00613,-118.7916,0.05,,,
2021,Little Dume West,Inner,Muricea fruticosa,gorgonians,34.00613,-118.7916,0,,,
2021,Little Dume West,Middle,Eugorgia rubens,gorgonians,34.0066,-118.79123,0,,,
2021,Little Dume West,Middle,Leptogorgia alba,gorgonians,34.0066,-118.79123,0,,,
2021,Little Dume West,Middle,Leptogorgia chilensis,gorgonians,34.0066,-118.79123,0,,,
2021,Little Dume West,Middle,Muricea californica,gorgonians,34.0066,-118.79123,1.575,,,
2021,Little Dume West,Middle,Muricea fruticosa,gorgonians,34.0066,-118.79123,0,,,
2021,Little Dume West,Outer,Eugorgia rubens,gorgonians,34.00492,-118.78915,0,,,
2021,Little Dume West,Outer,Leptogorgia alba,gorgonians,34.00492,-118.78915,0,,,
2021,Little Dume West,Outer,Leptogorgia chilensis,gorgonians,34.00492,-118.78915,0,,,
2021,Little Dume West,Outer,Muricea californica,gorgonians,34.00492,-118.78915,0.516666667,,,
2021,Little Dume West,Outer,Muricea fruticosa,gorgonians,34.00492,-118.78915,0,,,
2021,Escondido West,Inner,Eugorgia rubens,gorgonians,34.02074,-118.77306,0,,,
2021,Escondido West,Inner,Leptogorgia alba,gorgonians,34.02074,-118.77306,0,,,
2021,Escondido West,Inner,Leptogorgia chilensis,gorgonians,34.02074,-118.77306,0,,,
2021,Escondido West,Inner,Muricea californica,gorgonians,34.02074,-118.77306,0.058333333,,,
2021,Escondido West,Inner,Muricea fruticosa,gorgonians,34.02074,-118.77306,0.016666667,,,
2021,Escondido West,Middle,Eugorgia rubens,gorgonians,34.01967,-118.77429,0,,,
2021,Escondido West,Middle,Leptogorgia alba,gorgonians,34.01967,-118.77429,0,,,
2021,Escondido West,Middle,Leptogorgia chilensis,gorgonians,34.01967,-118.77429,0.008333333,,,
2021,Escondido West,Middle,Muricea californica,gorgonians,34.01967,-118.77429,0.933333333,,,
2021,Escondido West,Middle,Muricea fruticosa,gorgonians,34.01967,-118.77429,0.058333333,,,
2021,Flat Rock North,Inner,Eugorgia rubens,gorgonians,33.80023,-118.40684,0,,,
2021,Flat Rock North,Inner,Leptogorgia alba,gorgonians,33.80023,-118.40684,0,,,
2021,Flat Rock North,Inner,Leptogorgia chilensis,gorgonians,33.80023,-118.40684,0,,,
2021,Flat Rock North,Inner,Muricea californica,gorgonians,33.80023,-118.40684,0,,,
2021,Flat Rock North,Inner,Muricea fruticosa,gorgonians,33.80023,-118.40684,0,,,
2021,Flat Rock North,Middle,Eugorgia rubens,gorgonians,33.80118,-118.40722,0,,,
2021,Flat Rock North,Middle,Leptogorgia alba,gorgonians,33.80118,-118.40722,0,,,
2021,Flat Rock North,Middle,Leptogorgia chilensis,gorgonians,33.80118,-118.40722,0,,,
2021,Flat Rock North,Middle,Muricea californica,gorgonians,33.80118,-118.40722,0,,,
2021,Flat Rock North,Middle,Muricea fruticosa,gorgonians,33.80118,-118.40722,0,,,
2021,Flat Rock South,Inner,Eugorgia rubens,gorgonians,33.79615,-118.41076,0,,,
2021,Flat Rock South,Inner,Leptogorgia alba,gorgonians,33.79615,-118.41076,0,,,
2021,Flat Rock South,Inner,Leptogorgia chilensis,gorgonians,33.79615,-118.41076,0,,,
2021,Flat Rock South,Inner,Muricea californica,gorgonians,33.79615,-118.41076,0,,,
2021,Flat Rock South,Inner,Muricea fruticosa,gorgonians,33.79615,-118.41076,0,,,
2021,Flat Rock South,Middle,Eugorgia rubens,gorgonians,33.79626,-118.41255,0,,,
2021,Flat Rock South,Middle,Leptogorgia alba,gorgonians,33.79626,-118.41255,0,,,
2021,Flat Rock South,Middle,Leptogorgia chilensis,gorgonians,33.79626,-118.41255,0,,,
2021,Flat Rock South,Middle,Muricea californica,gorgonians,33.79626,-118.41255,0.283333333,,,
2021,Flat Rock South,Middle,Muricea fruticosa,gorgonians,33.79626,-118.41255,0,,,
2021,Flat Rock South,Outer,Eugorgia rubens,gorgonians,33.79483,-118.41682,0,,,
2021,Flat Rock South,Outer,Leptogorgia alba,gorgonians,33.79483,-118.41682,0,,,
2021,Flat Rock South,Outer,Leptogorgia chilensis,gorgonians,33.79483,-118.41682,0,,,
2021,Flat Rock South,Outer,Muricea californica,gorgonians,33.79483,-118.41682,0.25,,,
2021,Flat Rock South,Outer,Muricea fruticosa,gorgonians,33.79483,-118.41682,0.016666667,,,
2021,Ridges North,Inner,Eugorgia rubens,gorgonians,33.78687,-118.42081,0,,,
2021,Ridges North,Inner,Leptogorgia alba,gorgonians,33.78687,-118.42081,0,,,
2021,Ridges North,Inner,Leptogorgia chilensis,gorgonians,33.78687,-118.42081,0,,,
2021,Ridges North,Inner,Muricea californica,gorgonians,33.78687,-118.42081,0,,,
2021,Ridges North,Inner,Muricea fruticosa,gorgonians,33.78687,-118.42081,0,,,
2021,Ridges North,Middle,Eugorgia rubens,gorgonians,33.78791,-118.422,0,,,
2021,Ridges North,Middle,Leptogorgia alba,gorgonians,33.78791,-118.422,0,,,
2021,Ridges North,Middle,Leptogorgia chilensis,gorgonians,33.78791,-118.422,0,,,
2021,Ridges North,Middle,Muricea californica,gorgonians,33.78791,-118.422,0.008333333,,,
2021,Ridges North,Middle,Muricea fruticosa,gorgonians,33.78791,-118.422,0,,,
2021,Ridges North,Outer,Eugorgia rubens,gorgonians,33.78903,-118.42458,0,,,
2021,Ridges North,Outer,Leptogorgia alba,gorgonians,33.78903,-118.42458,0,,,
2021,Ridges North,Outer,Leptogorgia chilensis,gorgonians,33.78903,-118.42458,0,,,
2021,Ridges North,Outer,Muricea californica,gorgonians,33.78903,-118.42458,0.016666667,,,
2021,Ridges North,Outer,Muricea fruticosa,gorgonians,33.78903,-118.42458,0,,,
2021,Ridges North,Deep,Eugorgia rubens,gorgonians,33.79034,-118.42775,0,,,
2021,Ridges North,Deep,Leptogorgia alba,gorgonians,33.79034,-118.42775,0,,,
2021,Ridges North,Deep,Leptogorgia chilensis,gorgonians,33.79034,-118.42775,0.008333333,,,
2021,Ridges North,Deep,Muricea californica,gorgonians,33.79034,-118.42775,0.041666667,,,
2021,Ridges North,Deep,Muricea fruticosa,gorgonians,33.79034,-118.42775,0,,,
2021,Ridges South,Inner,Eugorgia rubens,gorgonians,33.78386,-118.42355,0,,,
2021,Ridges South,Inner,Leptogorgia alba,gorgonians,33.78386,-118.42355,0,,,
